Id,EventType,Message,VideoId,EventName,ModifiedBy,ModifiedDate,Video_Token,ThreadId,Tags,Created,SubmissionDate,VideoCreatorId,Reply_To,Weight,Position,Duration,VideoResolution,Views,CommunityManagerNotes,Custom_Label,Video_State,Video_Type,IsDeleted
1062,Video,,1100,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/12/2020 3:55:27 PM,r181499aca0005e4fcf3cba0f91f0a04,936,"submitted,{""threadId"":936},pending",11/12/2020 3:11:32 PM,11/12/2020 3:14:19 PM,,0,0,3,52.28,,0,,Andrea Hays -  Moderator,Created,Normal,False
1063,Video,,1100,CMNote,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/12/2020 3:55:37 PM,r181499aca0005e4fcf3cba0f91f0a04,936,"submitted,{""threadId"":936},pending",11/12/2020 3:11:32 PM,11/12/2020 3:14:19 PM,,0,0,3,52.28,,0,SFS TEAM MEMBER,Andrea Hays -  Moderator,Created,Normal,False
1064,Video,,1100,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/12/2020 3:55:37 PM,r181499aca0005e4fcf3cba0f91f0a04,936,"submitted,{""threadId"":936},pending",11/12/2020 3:11:32 PM,11/12/2020 3:14:19 PM,,0,0,3,52.28,,0,SFS TEAM MEMBER,Andrea Hays -  Moderator,Published,Normal,False
1083,Video,,1111,Created,System,11/12/2020 11:51:44 PM,r10aa36549414e1835b44576f1c2d0ac,936,"submitted,{""threadId"":936},pending",11/12/2020 11:43:52 PM,11/12/2020 11:44:45 PM,,0,0,4,48.46,,0,,,Created,Normal,False
1084,Video,,1111,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/13/2020 12:48:35 AM,r10aa36549414e1835b44576f1c2d0ac,936,"submitted,{""threadId"":936},pending",11/12/2020 11:43:52 PM,11/12/2020 11:44:45 PM,,0,0,4,48.46,,0,,Abie Ekenezar - SFS Team,Created,Normal,False
1085,Video,,1111,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/13/2020 12:48:36 AM,r10aa36549414e1835b44576f1c2d0ac,936,"submitted,{""threadId"":936},pending",11/12/2020 11:43:52 PM,11/12/2020 11:44:45 PM,,0,0,4,48.46,,0,,Abie Ekenezar - SFS Team,Published,Normal,False
1224,Video,,1125,Created,System,11/14/2020 1:03:37 AM,r1fc5c1d5cbe745397f142e11b15da56,936,"submitted,{""threadId"":936},pending",11/14/2020 1:00:08 AM,11/14/2020 1:02:24 AM,,0,0,5,45.16,,0,,,Created,Normal,False
1225,Video,,1125,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/14/2020 1:07:04 AM,r1fc5c1d5cbe745397f142e11b15da56,936,"submitted,{""threadId"":936},pending",11/14/2020 1:00:08 AM,11/14/2020 1:02:24 AM,,0,0,5,45.16,,0,,Ed Hartman - Panelist,Created,Normal,False
1226,Video,,1125,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/14/2020 1:07:05 AM,r1fc5c1d5cbe745397f142e11b15da56,936,"submitted,{""threadId"":936},pending",11/14/2020 1:00:08 AM,11/14/2020 1:02:24 AM,,0,0,5,45.16,,0,,Ed Hartman - Panelist,Published,Normal,False
1564,Video,,1164,Created,System,11/15/2020 3:26:49 AM,r1e7df0b7a4dec39df3ada35441b2584,936,"submitted,{""threadId"":936},pending",11/15/2020 3:22:14 AM,11/15/2020 3:25:16 AM,,0,0,6,55.54,,0,,,Created,Normal,False
1927,Video,,1164,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/15/2020 4:37:25 PM,r1e7df0b7a4dec39df3ada35441b2584,936,"submitted,{""threadId"":936},pending",11/15/2020 3:22:14 AM,11/15/2020 3:25:16 AM,,0,0,6,55.54,,0,,James Wilkinson - Writer,Created,Normal,False
1928,Video,,1164,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/15/2020 4:37:29 PM,r1e7df0b7a4dec39df3ada35441b2584,936,"submitted,{""threadId"":936},pending",11/15/2020 3:22:14 AM,11/15/2020 3:25:16 AM,,0,0,6,55.54,,0,,James Wilkinson - Writer,Published,Normal,False
1981,Video,,1197,Created,System,11/16/2020 6:23:32 PM,r1c65733866397e8de11e6353e1702c2,936,"submitted,{""threadId"":936},pending",11/16/2020 6:20:33 PM,11/16/2020 6:21:51 PM,,0,0,7,54.88,,0,,,Created,Normal,False
1986,Video,,1197,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/16/2020 6:38:41 PM,r1c65733866397e8de11e6353e1702c2,936,"submitted,{""threadId"":936},pending",11/16/2020 6:20:33 PM,11/16/2020 6:21:51 PM,,0,0,7,54.88,,0,,Heather Pilder Olson - Writer,Created,Normal,False
1987,Video,,1197,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/16/2020 6:38:50 PM,r1c65733866397e8de11e6353e1702c2,936,"submitted,{""threadId"":936},pending",11/16/2020 6:20:33 PM,11/16/2020 6:21:51 PM,,0,0,7,54.88,,0,,Heather Pilder Olson - Writer/Producer,Created,Normal,False
1988,Video,,1197,VideoType,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/16/2020 6:38:52 PM,r1c65733866397e8de11e6353e1702c2,936,"submitted,{""threadId"":936},pending",11/16/2020 6:20:33 PM,11/16/2020 6:21:51 PM,,0,0,7,54.88,,0,,Heather Pilder Olson - Writer/Producer,Created,Featured,False
1989,Video,,1197,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/16/2020 6:38:59 PM,r1c65733866397e8de11e6353e1702c2,936,"submitted,{""threadId"":936},pending",11/16/2020 6:20:33 PM,11/16/2020 6:21:51 PM,,0,0,7,54.88,,0,,Heather Pilder Olson - Writer/Producer,Published,Featured,False
2199,Video,,1235,Created,System,11/18/2020 12:15:32 AM,r157a44bd7231d4450ce40c643e8ce0f,936,"submitted,{""threadId"":936},pending",11/18/2020 12:13:50 AM,11/18/2020 12:14:02 AM,,0,0,8,47,,0,,,Created,Normal,False
2200,Video,,1235,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/18/2020 1:01:51 AM,r157a44bd7231d4450ce40c643e8ce0f,936,"submitted,{""threadId"":936},pending",11/18/2020 12:13:50 AM,11/18/2020 12:14:02 AM,,0,0,8,47,,0,,Romina Sch,Created,Normal,False
2201,Video,,1235,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/18/2020 1:02:33 AM,r157a44bd7231d4450ce40c643e8ce0f,936,"submitted,{""threadId"":936},pending",11/18/2020 12:13:50 AM,11/18/2020 12:14:02 AM,,0,0,8,47,,0,,Romina Schwedler - Filmmaker,Created,Normal,False
2202,Video,,1235,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/18/2020 1:02:34 AM,r157a44bd7231d4450ce40c643e8ce0f,936,"submitted,{""threadId"":936},pending",11/18/2020 12:13:50 AM,11/18/2020 12:14:02 AM,,0,0,8,47,,0,,Romina Schwedler - Filmmaker,Published,Normal,False
2203,Video,,1236,Created,System,11/18/2020 9:38:24 AM,r1be99d8d031cf29b698331ed7e08b42,936,"submitted,{""threadId"":936},pending",11/18/2020 9:36:56 AM,11/18/2020 9:37:07 AM,,0,0,9,42.68,,0,,,Created,Normal,False
2284,Video,,1236,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/18/2020 4:30:51 PM,r1be99d8d031cf29b698331ed7e08b42,936,"submitted,{""threadId"":936},pending",11/18/2020 9:36:56 AM,11/18/2020 9:37:07 AM,,0,0,9,42.68,,0,,Sandra Lipski - Panelist,Created,Normal,False
2285,Video,,1236,VideoType,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/18/2020 4:30:55 PM,r1be99d8d031cf29b698331ed7e08b42,936,"submitted,{""threadId"":936},pending",11/18/2020 9:36:56 AM,11/18/2020 9:37:07 AM,,0,0,9,42.68,,0,,Sandra Lipski - Panelist,Created,Featured,False
2286,Video,,1236,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/18/2020 4:30:58 PM,r1be99d8d031cf29b698331ed7e08b42,936,"submitted,{""threadId"":936},pending",11/18/2020 9:36:56 AM,11/18/2020 9:37:07 AM,,0,0,9,42.68,,0,,Sandra Lipski - Panelist,Published,Featured,False
2295,Video,,1248,Created,System,11/19/2020 12:02:53 AM,r1a855643f9b6796e2d4650f1ea2300b,936,"submitted,{""threadId"":936},pending",11/18/2020 11:27:23 PM,11/18/2020 11:28:13 PM,,0,0,10,35.92,,0,,,Created,Normal,False
2296,Video,,1248,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/19/2020 12:46:34 AM,r1a855643f9b6796e2d4650f1ea2300b,936,"submitted,{""threadId"":936},pending",11/18/2020 11:27:23 PM,11/18/2020 11:28:13 PM,,0,0,10,35.92,,0,,Janette Force - Panelist,Created,Normal,False
2297,Video,,1248,VideoType,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/19/2020 12:46:36 AM,r1a855643f9b6796e2d4650f1ea2300b,936,"submitted,{""threadId"":936},pending",11/18/2020 11:27:23 PM,11/18/2020 11:28:13 PM,,0,0,10,35.92,,0,,Janette Force - Panelist,Created,Featured,False
2298,Video,,1248,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/19/2020 12:46:37 AM,r1a855643f9b6796e2d4650f1ea2300b,936,"submitted,{""threadId"":936},pending",11/18/2020 11:27:23 PM,11/18/2020 11:28:13 PM,,0,0,10,35.92,,0,,Janette Force - Panelist,Published,Featured,False
2416,Video,,1274,Created,System,11/19/2020 4:28:11 PM,r16d11c96e3aa0f640b3e58bc57344bf,936,"submitted,{""threadId"":936},pending",11/19/2020 4:26:33 PM,11/19/2020 4:26:59 PM,,0,0,11,36.34,,0,,,Created,Normal,False
2419,Video,,1274,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/19/2020 5:30:46 PM,r16d11c96e3aa0f640b3e58bc57344bf,936,"submitted,{""threadId"":936},pending",11/19/2020 4:26:33 PM,11/19/2020 4:26:59 PM,,0,0,11,36.34,,0,,Daniel Sol - Partner,Created,Normal,False
2420,Video,,1274,VideoType,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/19/2020 5:30:49 PM,r16d11c96e3aa0f640b3e58bc57344bf,936,"submitted,{""threadId"":936},pending",11/19/2020 4:26:33 PM,11/19/2020 4:26:59 PM,,0,0,11,36.34,,0,,Daniel Sol - Partner,Created,Featured,False
2421,Video,,1274,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/19/2020 5:30:53 PM,r16d11c96e3aa0f640b3e58bc57344bf,936,"submitted,{""threadId"":936},pending",11/19/2020 4:26:33 PM,11/19/2020 4:26:59 PM,,0,0,11,36.34,,0,,Daniel Sol - Partner,Published,Featured,False
2808,Video,,1302,Created,System,11/19/2020 7:33:32 PM,r1ec32bc240e74dbb52519b99791cbba,936,"submitted,{""threadId"":936},pending",11/19/2020 7:32:44 PM,11/19/2020 7:32:55 PM,,0,0,12,37.55,,0,,,Created,Normal,False
2809,Video,,1302,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/19/2020 7:40:40 PM,r1ec32bc240e74dbb52519b99791cbba,936,"submitted,{""threadId"":936},pending",11/19/2020 7:32:44 PM,11/19/2020 7:32:55 PM,,0,0,12,37.55,,0,,Marcel Bauer - SFS Team,Created,Normal,False
2810,Video,,1302,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/19/2020 7:40:40 PM,r1ec32bc240e74dbb52519b99791cbba,936,"submitted,{""threadId"":936},pending",11/19/2020 7:32:44 PM,11/19/2020 7:32:55 PM,,0,0,12,37.55,,0,,Marcel Bauer - SFS Team,Published,Normal,False
2846,Video,,1311,Created,System,11/20/2020 2:06:24 AM,r17a7bead6f0fb242c2abb9e2e3d1b7b,936,"submitted,{""threadId"":936},pending",11/20/2020 2:02:57 AM,11/20/2020 2:03:38 AM,,0,0,13,40.32,,0,,,Created,Normal,False
2847,Video,,1311,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 6:30:02 AM,r17a7bead6f0fb242c2abb9e2e3d1b7b,936,"submitted,{""threadId"":936},pending",11/20/2020 2:02:57 AM,11/20/2020 2:03:38 AM,,0,0,13,40.32,,0,,Amy Denio - Panelist,Created,Normal,False
2848,Video,,1311,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 6:30:02 AM,r17a7bead6f0fb242c2abb9e2e3d1b7b,936,"submitted,{""threadId"":936},pending",11/20/2020 2:02:57 AM,11/20/2020 2:03:38 AM,,0,0,13,40.32,,0,,Amy Denio - Panelist,Published,Normal,False
2919,Video,,1325,Created,System,11/20/2020 11:28:51 AM,r11813b1fcb9f825fe78a2ea3e547afe,936,"submitted,{""threadId"":936},pending",11/20/2020 11:25:29 AM,11/20/2020 11:27:12 AM,,0,0,14,59.04,,0,,,Created,Normal,False
2920,Video,,1326,Created,System,11/20/2020 11:37:00 AM,r11aae4093adea80acdaa653ee3bb3e4,936,"submitted,{""threadId"":936},pending",11/20/2020 11:33:00 AM,11/20/2020 11:33:49 AM,,0,0,15,37.08,,0,,,Created,Normal,False
2941,Video,,1333,Created,System,11/20/2020 4:24:09 PM,r15a7071aee0b8a1ec06f8b7e4a505fd,936,"submitted,{""threadId"":936},pending",11/20/2020 4:20:43 PM,11/20/2020 4:22:40 PM,,0,0,16,46.4,,0,,,Created,Normal,False
2942,Video,,1325,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 4:36:12 PM,r11813b1fcb9f825fe78a2ea3e547afe,936,"submitted,{""threadId"":936},pending",11/20/2020 11:25:29 AM,11/20/2020 11:27:12 AM,,0,0,14,59.04,,0,,Jules Jones - Panelist,Created,Normal,False
2943,Video,,1325,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 4:36:12 PM,r11813b1fcb9f825fe78a2ea3e547afe,936,"submitted,{""threadId"":936},pending",11/20/2020 11:25:29 AM,11/20/2020 11:27:12 AM,,0,0,14,59.04,,0,,Jules Jones - Panelist,Published,Normal,False
2944,Video,,1326,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 4:36:35 PM,r11aae4093adea80acdaa653ee3bb3e4,936,"submitted,{""threadId"":936},pending",11/20/2020 11:33:00 AM,11/20/2020 11:33:49 AM,,0,0,15,37.08,,0,,Sam Akina - Panelist,Created,Normal,False
2945,Video,,1333,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 4:37:47 PM,r15a7071aee0b8a1ec06f8b7e4a505fd,936,"submitted,{""threadId"":936},pending",11/20/2020 4:20:43 PM,11/20/2020 4:22:40 PM,,0,0,16,46.4,,0,,Ali Katmiri - Filmmaker,Created,Normal,False
2946,Video,,1333,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 4:37:47 PM,r15a7071aee0b8a1ec06f8b7e4a505fd,936,"submitted,{""threadId"":936},pending",11/20/2020 4:20:43 PM,11/20/2020 4:22:40 PM,,0,0,16,46.4,,0,,Ali Katmiri - Filmmaker,Published,Normal,False
2947,Video,,1326,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 4:37:49 PM,r11aae4093adea80acdaa653ee3bb3e4,936,"submitted,{""threadId"":936},pending",11/20/2020 11:33:00 AM,11/20/2020 11:33:49 AM,,0,0,15,37.08,,0,,Sam Akina - Panelist,Published,Normal,False
2949,Video,,1335,Created,System,11/20/2020 4:50:19 PM,r154feb52e283bd75c8d22213d4002c5,936,"submitted,{""threadId"":936},pending",11/20/2020 4:48:31 PM,11/20/2020 4:49:18 PM,,0,0,17,33.48,,0,,,Created,Normal,False
2950,Video,,1336,Created,System,11/20/2020 5:19:22 PM,r1cc4810b2e8472ca85f95259df41953,936,"submitted,{""threadId"":936},pending",11/20/2020 5:16:52 PM,11/20/2020 5:18:24 PM,,0,0,18,63.72,,0,,,Created,Normal,False
2953,Video,,1336,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 5:50:48 PM,r1cc4810b2e8472ca85f95259df41953,936,"submitted,{""threadId"":936},pending",11/20/2020 5:16:52 PM,11/20/2020 5:18:24 PM,,0,0,18,63.72,,0,,SFS Guest,Created,Normal,False
2954,Video,,1336,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 5:50:48 PM,r1cc4810b2e8472ca85f95259df41953,936,"submitted,{""threadId"":936},pending",11/20/2020 5:16:52 PM,11/20/2020 5:18:24 PM,,0,0,18,63.72,,0,,SFS Guest,Published,Normal,False
2955,Video,,1335,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 5:51:59 PM,r154feb52e283bd75c8d22213d4002c5,936,"submitted,{""threadId"":936},pending",11/20/2020 4:48:31 PM,11/20/2020 4:49:18 PM,,0,0,17,33.48,,0,,Emad Gatmiri,Created,Normal,False
2956,Video,,1335,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 5:52:04 PM,r154feb52e283bd75c8d22213d4002c5,936,"submitted,{""threadId"":936},pending",11/20/2020 4:48:31 PM,11/20/2020 4:49:18 PM,,0,0,17,33.48,,0,,Emad Gatmiri - Filmmaker,Created,Normal,False
2957,Video,,1335,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 5:52:06 PM,r154feb52e283bd75c8d22213d4002c5,936,"submitted,{""threadId"":936},pending",11/20/2020 4:48:31 PM,11/20/2020 4:49:18 PM,,0,0,17,33.48,,0,,Emad Gatmiri - Filmmaker,Published,Normal,False
3017,Video,,1344,Created,System,11/20/2020 8:28:46 PM,r1cc6acec1c09e3ccd3769d474f7d8b5,936,"submitted,{""threadId"":936},pending",11/20/2020 8:26:36 PM,11/20/2020 8:27:32 PM,,0,0,19,37.86,,0,,,Created,Normal,False
3018,Video,,1344,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 8:42:54 PM,r1cc6acec1c09e3ccd3769d474f7d8b5,936,"submitted,{""threadId"":936},pending",11/20/2020 8:26:36 PM,11/20/2020 8:27:32 PM,,0,0,19,37.86,,0,,Vincent Delaney - Screenwriter,Created,Normal,False
3019,Video,,1344,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 8:42:54 PM,r1cc6acec1c09e3ccd3769d474f7d8b5,936,"submitted,{""threadId"":936},pending",11/20/2020 8:26:36 PM,11/20/2020 8:27:32 PM,,0,0,19,37.86,,0,,Vincent Delaney - Screenwriter,Published,Normal,False
3022,Video,,1347,Created,System,11/20/2020 11:06:04 PM,r1ca0586a2a597e3b443a161ae4139ca,936,"submitted,{""threadId"":936},pending",11/20/2020 10:33:47 PM,11/20/2020 10:36:42 PM,,0,0,20,31.36,,0,,,Created,Normal,False
3024,Video,,1347,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 11:38:40 PM,r1ca0586a2a597e3b443a161ae4139ca,936,"submitted,{""threadId"":936},pending",11/20/2020 10:33:47 PM,11/20/2020 10:36:42 PM,,0,0,20,31.36,,0,,Flynn Falcone - Filmmaker,Created,Normal,False
3025,Video,,1347,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/20/2020 11:38:49 PM,r1ca0586a2a597e3b443a161ae4139ca,936,"submitted,{""threadId"":936},pending",11/20/2020 10:33:47 PM,11/20/2020 10:36:42 PM,,0,0,20,31.36,,0,,Flynn Falcone - Filmmaker,Published,Normal,False
4532,Video,,1413,Created,System,11/21/2020 5:51:02 PM,r1cf7031a59c624fe9fb91ad046e919c,936,"submitted,{""threadId"":936},pending",11/21/2020 5:44:46 PM,11/21/2020 5:45:36 PM,,0,0,21,35.36,,0,,,Created,Normal,False
4533,Video,,1414,Created,System,11/21/2020 6:00:42 PM,r12e3e0040ceb34fea74a2c90be20e64,936,"submitted,{""threadId"":936},pending",11/21/2020 5:58:09 PM,11/21/2020 5:59:49 PM,,0,0,22,22.58,,0,,,Created,Normal,False
4534,Video,,1414,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/21/2020 6:09:00 PM,r12e3e0040ceb34fea74a2c90be20e64,936,"submitted,{""threadId"":936},pending",11/21/2020 5:58:09 PM,11/21/2020 5:59:49 PM,,0,0,22,22.58,,0,,Brian Carlin - SFS Team,Created,Normal,False
4535,Video,,1414,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/21/2020 6:09:01 PM,r12e3e0040ceb34fea74a2c90be20e64,936,"submitted,{""threadId"":936},pending",11/21/2020 5:58:09 PM,11/21/2020 5:59:49 PM,,0,0,22,22.58,,0,,Brian Carlin - SFS Team,Published,Normal,False
4536,Video,,1413,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/21/2020 6:16:08 PM,r1cf7031a59c624fe9fb91ad046e919c,936,"submitted,{""threadId"":936},pending",11/21/2020 5:44:46 PM,11/21/2020 5:45:36 PM,,0,0,21,35.36,,0,,Alexio - SFX - The Dark Dance,Created,Normal,False
4537,Video,,1413,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/21/2020 6:16:08 PM,r1cf7031a59c624fe9fb91ad046e919c,936,"submitted,{""threadId"":936},pending",11/21/2020 5:44:46 PM,11/21/2020 5:45:36 PM,,0,0,21,35.36,,0,,Alexio - SFX - The Dark Dance,Published,Normal,False
4538,Video,,1415,Created,System,11/21/2020 7:33:50 PM,r14212584fa94819356cd703d6404c42,936,"submitted,{""threadId"":936},pending",11/21/2020 7:25:54 PM,11/21/2020 7:32:59 PM,,0,0,23,29.48,,0,,,Created,Normal,False
4539,Video,,1415,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/21/2020 7:35:19 PM,r14212584fa94819356cd703d6404c42,936,"submitted,{""threadId"":936},pending",11/21/2020 7:25:54 PM,11/21/2020 7:32:59 PM,,0,0,23,29.48,,0,,D.J. Walker - Filmmaker,Created,Normal,False
4540,Video,,1415,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/21/2020 7:35:20 PM,r14212584fa94819356cd703d6404c42,936,"submitted,{""threadId"":936},pending",11/21/2020 7:25:54 PM,11/21/2020 7:32:59 PM,,0,0,23,29.48,,0,,D.J. Walker - Filmmaker,Published,Normal,False
4541,Video,,1416,Created,System,11/21/2020 7:47:31 PM,r1a747c01119a9c469de7ecf78e124aa,936,"submitted,{""threadId"":936},pending",11/21/2020 7:45:25 PM,11/21/2020 7:46:11 PM,,0,0,24,31.84,,0,,,Created,Normal,False
4542,Video,,1417,Created,System,11/21/2020 8:12:20 PM,r1a4522f85b93845a1113f7d78b5cc15,936,"submitted,{""threadId"":936},pending",11/21/2020 8:10:35 PM,11/21/2020 8:11:19 PM,,0,0,25,31,,0,,,Created,Normal,False
4544,Video,,1416,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/21/2020 8:50:43 PM,r1a747c01119a9c469de7ecf78e124aa,936,"submitted,{""threadId"":936},pending",11/21/2020 7:45:25 PM,11/21/2020 7:46:11 PM,,0,0,24,31.84,,0,,Eric Thomas - Filmmaker,Created,Normal,False
4545,Video,,1416,Publish,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/21/2020 8:50:43 PM,r1a747c01119a9c469de7ecf78e124aa,936,"submitted,{""threadId"":936},pending",11/21/2020 7:45:25 PM,11/21/2020 7:46:11 PM,,0,0,24,31.84,,0,,Eric Thomas - Filmmaker,Published,Normal,False
4546,Video,,1417,CustomLabel,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/21/2020 8:51:53 PM,r1a4522f85b93845a1113f7d78b5cc15,936,"submitted,{""threadId"":936},pending",11/21/2020 8:10:35 PM,11/21/2020 8:11:19 PM,,0,0,25,31,,0,,Rik Deskin - Panelist,Created,Normal,False
4547,Video,,1417,VideoType,bbd3759b-77bc-42a5-9b45-07cae9d89760,11/21/2020 8:51:56 PM,r1a4522f85b93845a1113f7d78b5cc15,936,"submitted,{""threadId"":936},pending",11/21/2020 8:10:35 PM,11/21/2020 8:11:19 PM,,0,0,25,31,,0,,Rik Deskin - Panelist,Created,Featured,False
